ImageId,group,split,n_ships
ca05f7b15.jpg,16629,train,1
0f4e01ab5.jpg,16630,train,1
59f4e4cf9.jpg,16631,test,2
868f43946.jpg,16632,train,1
aebcefb56.jpg,16633,train,1
f3b8eb449.jpg,16634,train,1
f293f6238.jpg,16635,test,1
9dba30a72.jpg,16636,train,1
5b65e9a2a.jpg,16637,train,1
4987bcc2b.jpg,16638,train,0
8c0ab3527.jpg,16639,train,2
406a3f7a2.jpg,16640,train,3
9bd790f4f.jpg,16641,train,3
7711eba71.jpg,16642,train,1
7ac31bd88.jpg,16643,val,0
77ecf6841.jpg,16644,train,0
4c57414be.jpg,16645,train,2
d280d3816.jpg,16646,train,1
4e576e1e3.jpg,16647,train,1
a320e1835.jpg,16648,train,0
e1decb3af.jpg,16649,train,0
188e6ab4c.jpg,16650,train,1
54bdfeeb4.jpg,16651,train,1
80cb06383.jpg,16652,train,3
b4b8c1c14.jpg,16653,val,2
46b181d4d.jpg,16654,train,3
22086d8ba.jpg,16655,test,14
05753a9b1.jpg,16656,train,1
423b0dc77.jpg,16657,train,0
1e5b50981.jpg,16658,train,2
52993a461.jpg,16659,test,1
7cecd1acd.jpg,16660,val,1
5d7797b44.jpg,16661,train,2
bf8c5bcc8.jpg,16662,train,1
535079285.jpg,16663,train,6
55b0bb6e2.jpg,16664,val,1
199d1dfb9.jpg,16665,train,6
956bd9ba5.jpg,16666,train,1
c311293ef.jpg,16667,train,0
339684245.jpg,16668,train,1
7bbd9b92f.jpg,16669,train,1
2c1b309f8.jpg,16670,train,11
029e9626f.jpg,16671,train,0
fc7587652.jpg,16672,train,0
bf563bde6.jpg,16673,test,1
b326f7163.jpg,10323,train,1
79bb2c31c.jpg,16674,train,0
4096abe18.jpg,16675,train,1
184b54cf9.jpg,16676,train,3
60c760111.jpg,16677,train,1
afe1a87ac.jpg,5246,train,1
146e27446.jpg,16678,train,2
e0c92daad.jpg,16679,train,1
3b2e8c0b1.jpg,6805,train,1
701c34754.jpg,16680,train,1
d88773293.jpg,16681,train,1
fca368f10.jpg,16682,train,0
f2eaff045.jpg,16683,train,1
51c5269d8.jpg,16684,test,0
536ea1b6b.jpg,16685,val,1
d8bcb11b9.jpg,16686,val,0
f6ba6120d.jpg,16687,test,0
9ba919c88.jpg,16688,train,0
41fc4ee32.jpg,16689,train,3
36df9e807.jpg,16690,train,1
3ad326b6b.jpg,16691,train,0
aa31dd280.jpg,16692,train,0
a911585a1.jpg,16693,test,0
dd2de3b4f.jpg,16694,train,0
2e8c072a6.jpg,16695,train,10
e59bf08c6.jpg,16696,train,4
5e4f3c5bd.jpg,16697,train,1
21da572f9.jpg,16698,test,0
df8881a43.jpg,16699,train,1
68e78629f.jpg,16700,train,1
b238f195c.jpg,16701,train,0
29ca0b269.jpg,16702,train,0
00552a73d.jpg,16703,train,4
9e0a9c5f3.jpg,16704,train,1
7c3a0d93c.jpg,16705,train,0
22da77bc4.jpg,16706,train,1
128fecc20.jpg,16707,val,3
c9a3c911c.jpg,16708,train,1
c90a7a984.jpg,16709,train,1
3d54f0522.jpg,12171,train,1
926a0fe23.jpg,16710,train,1
76b84a73c.jpg,16711,train,1
031414527.jpg,16712,train,1
016e595f3.jpg,16713,train,0
13e236ea0.jpg,16714,train,1
0884ca333.jpg,16715,test,2
82e237789.jpg,16716,test,1
f37cfe49d.jpg,16717,train,1
0b50c7f72.jpg,16718,train,0
c84e13f0b.jpg,16719,train,1
33077e257.jpg,16720,train,1
353721cd2.jpg,16721,train,1
d8fbe2c55.jpg,1073,train,1
1fb25e4e5.jpg,16722,train,7
f7c773ee2.jpg,16723,val,0
7b797d5ea.jpg,16724,train,2
cd02f1c4c.jpg,16725,train,1
34430e991.jpg,3615,val,12
c070bac82.jpg,16726,train,2
1872ed0ee.jpg,16727,train,1
c51014c7c.jpg,16728,train,1
c5d1d4130.jpg,16729,train,0
cce895509.jpg,16730,train,3
bb117d99b.jpg,16731,train,1
21df1b241.jpg,16732,train,1
886ba3828.jpg,16733,train,1
1dadd9886.jpg,16734,train,2
6a6f37438.jpg,16735,train,2
e2575706c.jpg,16736,train,4
b935eb15b.jpg,16737,train,0
53f91f0ac.jpg,16738,train,2
89c0ff848.jpg,16739,train,0
53019f435.jpg,16740,test,1
dbc5a420e.jpg,16741,train,2
412f9d75d.jpg,16742,train,0
f420a9109.jpg,16743,val,1
64401d2a1.jpg,16744,train,1
67b34e354.jpg,16745,train,0
119e97f5c.jpg,16746,train,1
9ec15dd97.jpg,16747,train,2
a34573456.jpg,16748,train,0
845680f31.jpg,16749,val,0
a3b971e66.jpg,16108,train,1
711bab778.jpg,16750,train,0
7544cb3f2.jpg,3151,test,1
43f9a15eb.jpg,16751,val,0
d538b9285.jpg,16752,train,1
14c981528.jpg,16753,train,0
3575c20bd.jpg,16754,train,1
8ce1c4cdf.jpg,16755,train,1
16e713358.jpg,16756,train,1
5c786b96c.jpg,16757,train,2
863887782.jpg,16758,train,2
faaf48322.jpg,16759,train,0
126417a4c.jpg,16760,train,0
3cbfb236f.jpg,10895,train,3
15874dfbf.jpg,16761,train,2
edca7e981.jpg,16762,val,2
0dd95396b.jpg,16763,train,0
da7ad2d70.jpg,16764,train,2
8994ce66e.jpg,16765,val,1
a2f56ef66.jpg,16766,train,1
841024226.jpg,16767,train,1
c6cfdc528.jpg,16768,train,0
bf8944909.jpg,16769,train,0
5ccca20f4.jpg,16770,train,1
7823b61d7.jpg,16771,test,0
5024101e7.jpg,16772,train,1
fcdaba22e.jpg,16773,test,0
8fa8feb00.jpg,16774,train,0
ebccffdc2.jpg,1101,train,1
02680b31f.jpg,16775,train,1
7b7936700.jpg,16776,train,1
c23851da9.jpg,16777,train,1
fb4561082.jpg,16778,train,1
e7705d725.jpg,16779,train,1
2c2e29428.jpg,16780,train,0
522cc4155.jpg,16781,train,0
07b81fb99.jpg,16782,train,1
34384d985.jpg,6986,train,1
a9fbb63d5.jpg,16783,train,1
ef058c41b.jpg,16784,train,5
599bca953.jpg,16785,val,0
f7718f10c.jpg,16786,train,1
2619cae47.jpg,16787,train,1
b4df5a3a6.jpg,16788,train,2
bada2b7f6.jpg,16789,test,0
3ff8065d7.jpg,16790,train,1
b28c561d4.jpg,7891,train,1
1149b050b.jpg,16791,train,1
46aeb0cca.jpg,16792,train,0
2edb6c29d.jpg,16793,train,0
56fb05627.jpg,16794,train,1
af082c1a9.jpg,16795,train,2
80072835c.jpg,16796,val,2
67a341526.jpg,16797,val,0
0da005880.jpg,16798,train,0
c90e23e6e.jpg,16799,val,1
1ca8d9a32.jpg,16800,train,1
89bad9489.jpg,16801,train,4
132399d98.jpg,16802,train,0
ce0e26d0a.jpg,16803,train,1
b708927a9.jpg,16804,val,1
8cb326c3f.jpg,16805,train,1
b5535152c.jpg,16806,train,2
680e20ce6.jpg,16807,train,1
6422dbb71.jpg,16808,train,0
3922467d3.jpg,16809,val,0
1985ad40f.jpg,16810,train,1
afca2059b.jpg,16811,train,1
0bfbdb9bb.jpg,16812,train,6
4b484e0a8.jpg,16813,train,0
82717a3cc.jpg,16814,train,0
3cbe65d92.jpg,16815,val,2
34b73bd0c.jpg,16816,train,1
b4174597f.jpg,16817,train,1
b4e089106.jpg,10347,val,1
3dc4c2a87.jpg,16818,train,1
452266b78.jpg,16819,train,1
6d44c53e8.jpg,16820,train,0
7c631cd10.jpg,16821,train,0
f951630c2.jpg,16822,train,1
0b6695f33.jpg,16823,val,1
92ff29888.jpg,16824,train,6
e6d7420b3.jpg,16825,train,1
a4cd6e110.jpg,16826,test,1
d9388172d.jpg,16827,train,2
55793bcea.jpg,16828,train,1
a10fdbef8.jpg,16829,train,1
4ba8cb89e.jpg,16830,val,1
bc9a69821.jpg,16831,train,2
af80fa4a1.jpg,16832,train,1
e14193d38.jpg,16833,test,1
13ad91ef9.jpg,16834,train,4
cdcbcf523.jpg,16835,train,1
3845c5d13.jpg,16836,train,3
50d65abf2.jpg,10237,train,2
41b9858fa.jpg,16837,train,1
84a04a425.jpg,16838,train,1
1b117d4d5.jpg,16839,train,8
8dba3e00d.jpg,16840,train,1
67d9d976a.jpg,16841,val,2
523644389.jpg,16842,train,1
46c9e04fb.jpg,2627,train,8
b9d1efb2e.jpg,16843,train,2
5f45c428f.jpg,16844,train,1
91f4ed07b.jpg,645,train,1
a90e6fd03.jpg,16845,train,0
e0d3b7203.jpg,16846,train,1
1354398db.jpg,16847,train,1
03e4c018c.jpg,16848,train,1
895d5a21c.jpg,16849,train,1
13258bdf7.jpg,16850,train,1
cdbe64d9c.jpg,16851,train,1
a6dee3873.jpg,16852,train,1
6431f41ab.jpg,2166,val,1
b4dcf83c3.jpg,16853,train,1
93856a246.jpg,16854,train,2
c857a4b29.jpg,16855,train,1
1da27dc4a.jpg,16856,train,2
f6da7a60f.jpg,16857,val,1
4c22c69cc.jpg,16858,train,0
d2d4d3718.jpg,16859,train,3
0f71729a2.jpg,16860,train,1
c1eb4ca5c.jpg,16861,train,1
ca284e7fe.jpg,3623,val,2
9ec48e03f.jpg,16862,train,1
974b02ce2.jpg,16863,train,1
70a8b6a5f.jpg,16864,train,1
69e907135.jpg,16865,train,1
5ba9ed8c0.jpg,16866,train,1
22a07a77b.jpg,16867,train,0
2d4abed6d.jpg,16868,train,1
446fa8e20.jpg,10917,train,3
3f910e25f.jpg,16869,train,1
d794f668c.jpg,16870,val,1
53ef6d4b4.jpg,16871,train,1
0566d4d75.jpg,16872,train,1
e2afb5856.jpg,16873,train,0
ea2ab0b18.jpg,16874,train,1
937f1d3c5.jpg,16875,train,1
ed7d81c22.jpg,16876,train,1
0fbb28947.jpg,16877,train,2
c59213696.jpg,16878,val,4
9711af315.jpg,16879,test,2
4e809f3e8.jpg,9473,train,1
7f4debc40.jpg,16880,test,1
56a0478e0.jpg,16881,train,14
357a341d3.jpg,16882,train,1
618f57c3f.jpg,16883,train,1
2b5b77f85.jpg,16884,train,1
2cd67f05b.jpg,16885,train,1
50d33c0c3.jpg,16886,train,1
965c6b6a2.jpg,16887,train,0
af34f37fb.jpg,16888,train,1
21c7bed23.jpg,16889,train,1
002e85393.jpg,16890,train,1
7459da01f.jpg,16891,test,8
f40830d1c.jpg,16892,train,1
2a8ad50d9.jpg,16893,train,4
2aa4876ba.jpg,5584,train,3
ace0773fb.jpg,16894,train,1
7e45176db.jpg,16895,train,1
17f5d54f5.jpg,16896,test,4
879088f02.jpg,16897,train,4
521400521.jpg,16898,train,1
0e8cb5b07.jpg,16899,train,3
f8c693e83.jpg,12682,train,1
4faf2a670.jpg,16900,train,0
2ba2c9596.jpg,9877,train,2
11f52c526.jpg,16901,val,0
19da14ed1.jpg,16902,train,1
b26d3a0c5.jpg,16903,train,1
eddd7e7c3.jpg,16904,train,0
45a3c1d9d.jpg,16905,train,0
988119e82.jpg,16906,train,1
d9f7275c0.jpg,16907,train,4
d63fec22b.jpg,602,train,10
6c69361f0.jpg,16908,test,4
248ff4755.jpg,16909,train,0
a114793e3.jpg,16910,train,4
bf6a4ba16.jpg,16911,train,2
5ca58a31c.jpg,16912,train,1
ce3d2552e.jpg,16913,train,0
1a6604027.jpg,16914,train,0
c08e9ffb2.jpg,16915,val,1
d12938392.jpg,16916,val,3
6bda693ef.jpg,16917,train,1
b64c1cef0.jpg,16918,train,4
3cc1c728e.jpg,16919,train,1
ea579c135.jpg,16920,train,3
71bde401e.jpg,16921,train,0
554972371.jpg,16922,train,1
24675a5ea.jpg,16923,train,2
e0daff298.jpg,16924,train,1
da40f8f74.jpg,16925,train,1
8ddc18cee.jpg,16926,train,1
4b2ac6925.jpg,16927,train,1
45b610ae6.jpg,16928,train,5
c4855b2bb.jpg,16929,train,1
5ff7eba57.jpg,16930,train,2
eeafd580e.jpg,16931,train,7
2c41f9478.jpg,16932,train,2
7a1ad0bd5.jpg,16933,train,4
efb68813f.jpg,16934,train,1
89c1b6dd7.jpg,16935,val,7
d5989b7c8.jpg,16936,val,1
619db5c57.jpg,16937,train,4
fe868ed23.jpg,16938,train,1
14732d2e4.jpg,16939,train,1
5e5e5d975.jpg,16940,train,0
d47c5f7f5.jpg,9832,train,1
ba6e404b7.jpg,16941,train,4
3adf58d11.jpg,16942,train,3
06c4a9ff6.jpg,16943,val,0
3cf0cbc32.jpg,16944,train,2
564e51762.jpg,16945,test,1
56772b06c.jpg,16946,val,2
8da52e22a.jpg,16947,train,1
e1d6d7159.jpg,16948,train,1
3a8952d74.jpg,16949,test,1
fc3ee9b1e.jpg,16950,train,1
b02ea98fb.jpg,7626,test,2
ff9252791.jpg,16951,test,2
e15e5318e.jpg,3973,train,1
4dbcac98d.jpg,16952,train,1
ce6760e2a.jpg,16953,train,3
b7a54fe34.jpg,16954,train,3
8f37e3455.jpg,16955,train,1
9cad8befd.jpg,16956,train,3
25f5d1c86.jpg,16957,train,1
249d4bd45.jpg,16958,train,1
1c97099ab.jpg,16959,train,0
ed5985ddb.jpg,16960,train,1
57544678c.jpg,16961,train,0
bbe1ced5c.jpg,16962,val,1
7b1188ee0.jpg,16963,train,1
eed248945.jpg,16964,train,11
fcc80c339.jpg,16965,train,0
cc0a29071.jpg,16966,train,2
0c6bbdd40.jpg,16967,val,1
612de38c2.jpg,16968,train,1
1a0b88efe.jpg,16969,val,8
1d9868e37.jpg,16970,train,7
1d2f3a0de.jpg,16971,val,1
c23555a35.jpg,16972,train,1
b9c0b3c43.jpg,16973,train,7
9b2bb1791.jpg,16974,test,1
0eccc10dc.jpg,1982,train,2
3f5567d24.jpg,16975,train,0
9723bd860.jpg,16976,val,0
f0c30f11b.jpg,16977,train,1
be4873efd.jpg,9452,train,1
9f832b48a.jpg,16978,train,0
e2096798c.jpg,16979,train,1
15786ea6e.jpg,16980,train,1
f7cb216db.jpg,16981,train,1
c9c832887.jpg,16982,train,1
450f02055.jpg,16983,train,2
48a3555cb.jpg,16984,train,0
2abd945f3.jpg,16985,val,1
c2377c67f.jpg,16986,train,1
87fd9f4df.jpg,16987,train,1
66773775e.jpg,16988,test,0
9a829d137.jpg,16989,train,3
c378e763d.jpg,16990,train,2
06053bcd2.jpg,16991,train,5
e6fca11d8.jpg,16992,train,1
6c600315a.jpg,16993,train,1
2d7694364.jpg,16994,train,7
52109ac8f.jpg,16995,train,0
7002384ad.jpg,16996,train,0
569d2bbea.jpg,16997,test,1
5d9dc8db2.jpg,16998,train,1
191e1ae93.jpg,16999,train,1
7ab90f00b.jpg,17000,val,1
df739304b.jpg,17001,train,1
2dda3f46b.jpg,17002,train,0
4005f60f3.jpg,17003,train,2
4eab2e7c5.jpg,17004,train,0
c225672b1.jpg,17005,train,1
81b4c960a.jpg,17006,train,0
160869a38.jpg,17007,train,1
4546c9810.jpg,17008,train,1
541a2d5a9.jpg,17009,train,2
50c071cf4.jpg,17010,val,0
cc77f093e.jpg,17011,val,1
43180d806.jpg,17012,train,1
0296a13f9.jpg,17013,train,2
6be9060d3.jpg,17014,train,2
9fe15853c.jpg,17015,train,4
b5b6373bb.jpg,17016,train,1
5d2637e0b.jpg,17017,train,3
39423e039.jpg,17018,train,0
ef90c5677.jpg,17019,train,1
6788d5f48.jpg,17020,test,0
1caad9a73.jpg,17021,train,1
383eed4cf.jpg,17022,train,0
13e4688ae.jpg,17023,train,0
e8aec484e.jpg,17024,train,1
500e0913c.jpg,17025,train,9
f531391de.jpg,17026,test,7
c014e9628.jpg,17027,train,0
db1551cf7.jpg,17028,train,2
e2cb5c088.jpg,17029,test,1
100b77a33.jpg,17030,train,1
cced47244.jpg,1829,train,1
440c9fd11.jpg,17031,train,1
5776614b0.jpg,17032,train,2
5ef3977df.jpg,17033,test,1
778ee7744.jpg,2694,train,2
da18aece6.jpg,17034,train,0
f706a0f94.jpg,703,val,4
31ea5f377.jpg,17035,val,0
9573eb32d.jpg,17036,test,1
06708ffd7.jpg,17037,train,2
65c5f4cc2.jpg,17038,val,0
665e6890f.jpg,17039,val,0
741dc8af3.jpg,17040,train,0
42fd73409.jpg,17041,train,1
997b5588d.jpg,11677,val,1
6791f6b02.jpg,17042,train,2
456b00ff9.jpg,17043,train,1
bce4bfd6d.jpg,17044,val,1
85e802fe7.jpg,17045,train,2
7b9da060c.jpg,17046,train,14
abc965b04.jpg,17047,train,1
a014ddc09.jpg,10654,train,1
63b6fb1a9.jpg,9345,train,2
8ecf43be4.jpg,17048,train,1
86caf7744.jpg,17049,test,1
f4a1fabd6.jpg,3080,train,1
a94faa53b.jpg,17050,train,2
f9be636e1.jpg,17051,test,0
178711044.jpg,17052,train,0
e2601f5f0.jpg,17053,train,1
06a1b0ec4.jpg,17054,train,1
f289bbfb8.jpg,17055,val,0
853563069.jpg,17056,test,0
f7d0f6d3e.jpg,17057,train,1
a9c027f2d.jpg,17058,train,1
c341c6440.jpg,10888,train,1
445923729.jpg,17059,train,0
74738d86c.jpg,17060,train,1
cdc5d2176.jpg,17061,train,0
4f7ba63a2.jpg,17062,train,1
6a3b8aa79.jpg,17063,train,0
cc656380e.jpg,17064,test,1
c0caaaf1a.jpg,17065,train,1
3d3e11a63.jpg,17066,train,2
e422d5373.jpg,17067,train,1
0e0080d53.jpg,747,train,1
55919980b.jpg,17068,train,4
1b07b68f4.jpg,17069,train,1
93eb85f27.jpg,17070,train,1
932bcbb24.jpg,17071,train,1
8d06e2e1d.jpg,17072,train,1
078c38252.jpg,6143,train,1
113e44707.jpg,17073,train,1
a9eabaec8.jpg,17074,val,0
acefde270.jpg,17075,train,4
1a4d25c53.jpg,17076,train,1
08d23d77e.jpg,17077,train,1
22f900b2c.jpg,17078,train,2
1039bf068.jpg,12058,val,1
aa8a807f0.jpg,6572,train,5
4d769035b.jpg,17079,train,0
0dc3806c2.jpg,17080,train,1
fe01b2abd.jpg,17081,train,0
b32ad3c7f.jpg,17082,test,1
89a2baf91.jpg,7425,train,1
f435e56dd.jpg,17083,train,2
c6917acc3.jpg,17084,train,12
697f60370.jpg,4117,train,2
d6aba2316.jpg,1731,test,4
a57f2b1ab.jpg,17085,train,4
a2bb36d8f.jpg,17086,test,3
9709301c7.jpg,17087,train,0
565df2a34.jpg,17088,test,2
dfa88aebf.jpg,17089,train,2
98a7f9b46.jpg,17090,train,4
afe24a2d5.jpg,17091,test,0
a9c342e8a.jpg,17092,train,2
df9dc3db3.jpg,17093,val,0
5e6e9f61c.jpg,17094,train,1
65fb92fb1.jpg,17095,train,3
21678e283.jpg,17096,train,0
9fb8578eb.jpg,17097,train,3
c9ce4ff79.jpg,17098,train,1
fc8f990e9.jpg,17099,train,1
35e68ea49.jpg,17100,train,3
ceef2dc9d.jpg,17101,train,13
a2b4223c4.jpg,17102,train,0
a3e2789d1.jpg,2432,train,2
64544f73c.jpg,17103,train,6
d4df3b285.jpg,17104,train,1
39f287436.jpg,17105,train,0
e38973702.jpg,17106,train,2
998c9abac.jpg,4845,train,2
a1a2931c8.jpg,17107,train,0
955417be6.jpg,17108,train,2
782a082d2.jpg,17109,train,1
7ff0305fe.jpg,17110,train,4
78b979a5d.jpg,17111,train,0
0f411a444.jpg,17112,train,1
6c0475745.jpg,17113,train,6
ad4039914.jpg,17114,train,4
d46ed7019.jpg,17115,train,1
0565dd193.jpg,17116,train,1
34f9ae530.jpg,17117,train,1
57a0b5321.jpg,17118,train,1
87b9eb218.jpg,17119,train,4
f5dd54309.jpg,17120,train,3
481da422c.jpg,17121,train,1
445ad5e15.jpg,17122,train,0
1d5241461.jpg,17123,test,4
b805f6a5c.jpg,17124,train,6
06bb4c8f2.jpg,17125,train,1
63e3e34f5.jpg,17126,test,1
65a987a44.jpg,9259,train,1
cf13f65d0.jpg,17127,train,1
4ca079a8d.jpg,17128,train,1
d561ff66a.jpg,17129,train,1
eef1d8c1e.jpg,17130,train,1
aa00750ed.jpg,17131,train,2
f02458241.jpg,17132,train,1
891129444.jpg,17133,train,1
2e0253d7e.jpg,17134,train,1
20c95dec8.jpg,17135,train,1
f5b864291.jpg,17136,train,1
ac0be116a.jpg,17137,train,2
1d193e3c5.jpg,17138,test,0
7cf45af61.jpg,17139,train,1
caa30c90c.jpg,17140,train,3
f0aa16311.jpg,17141,train,1
8af9f137b.jpg,17142,train,0
12c8196d5.jpg,17143,train,1
297123926.jpg,17144,train,0
03504a689.jpg,17145,train,2
a13dcb067.jpg,17146,train,1
d817e4b42.jpg,17147,train,0
513675318.jpg,11622,train,4
7baf29d63.jpg,17148,train,1
70108003f.jpg,17149,train,0
fac5f015c.jpg,17150,train,1
af3a8863a.jpg,2648,train,1
94dc2d756.jpg,17151,train,2
98153abcb.jpg,17152,train,2
91283aae6.jpg,17153,val,0
be4622d27.jpg,17154,train,1
44f904cf5.jpg,17155,val,1
2304ae936.jpg,17156,train,1
e586a1217.jpg,17157,train,5
682a1ee61.jpg,17158,train,3
8a6affbbb.jpg,17159,train,1
d9647123f.jpg,17160,test,1
869ffb13e.jpg,17161,train,1
d39f83f04.jpg,11146,train,1
653c19a7e.jpg,17162,train,1
3e0086c9e.jpg,5997,test,1
0d8c8a186.jpg,17163,train,5
53d5c88cb.jpg,17164,test,3
09100c5d9.jpg,17165,train,4
eb1812122.jpg,17166,train,0
267c9e928.jpg,17167,train,1
ccd71e9c7.jpg,17168,val,3
bce79fa4f.jpg,9493,train,1
dc7feb68e.jpg,17169,train,1
9ec3645a3.jpg,17170,train,1
360ba0556.jpg,17171,val,0
0c2f418ae.jpg,17172,train,1
10639c66f.jpg,17173,train,1
6df8d9dff.jpg,17174,train,1
1cfb5cf67.jpg,17175,train,2
e9378ca62.jpg,17176,train,1
dd2068aac.jpg,17177,train,1
54304dff0.jpg,17178,train,1
a66e01498.jpg,17179,train,2
52e57e8e5.jpg,17180,train,2
dcee6a55a.jpg,13071,val,4
47cb95f9e.jpg,17181,train,1
06656999e.jpg,17182,train,2
c8327dd2e.jpg,17183,train,5
6d0ca30c3.jpg,17184,test,0
793b0ddfa.jpg,17185,train,0
02d49dfcc.jpg,17186,train,6
1b71617b0.jpg,17187,train,3
ea7a5eaeb.jpg,17188,train,0
98e185dfb.jpg,17189,train,6
99ce2e826.jpg,17190,train,0
de46ac1ea.jpg,17191,val,1
d5346f618.jpg,17192,train,1
0f51f41cd.jpg,17193,train,1
744b3ff0d.jpg,17194,train,1
99fb0e27d.jpg,17195,train,10
0dc7f9851.jpg,17196,train,1
55d01fdd6.jpg,17197,train,0
4c7500ea2.jpg,17198,train,2
afdb5b25f.jpg,17199,test,2
eb6ee8c86.jpg,17200,train,0
bcaae82d5.jpg,17201,train,3
e2d88b3ef.jpg,17202,train,7
9661af9b2.jpg,17203,train,0
9a519cf79.jpg,17204,train,1
718c71f94.jpg,17205,train,2
8416f6774.jpg,17206,train,0
d0bce0378.jpg,17207,train,1
8163d467f.jpg,11463,train,6
51ac535d2.jpg,17208,train,1
fb308454a.jpg,12315,train,1
d49f98f25.jpg,17209,test,1
18dd58678.jpg,17210,val,1
4b2313e41.jpg,17211,val,1
385277570.jpg,14134,train,1
e30359ac6.jpg,17212,train,1
4350e9b0f.jpg,915,test,1
25c6d5b63.jpg,17213,train,1
1a0129a7c.jpg,17214,test,1
d9fe8a508.jpg,17215,train,1
8b31741bc.jpg,17216,train,0
83bd61050.jpg,17217,train,1
fc556c88d.jpg,17218,train,1
930bfde54.jpg,17219,train,2
e3f6d0fba.jpg,17220,test,1
cdbf5958f.jpg,17221,train,4
0540b9975.jpg,17222,val,1
f83a70bdc.jpg,17223,train,1
4c7dd2fd6.jpg,17224,train,0
ae13a6826.jpg,17225,test,1
bf46dc63b.jpg,17226,train,0
b1ef85c09.jpg,17227,train,1
6ea82464f.jpg,2181,train,4
fb78dbff3.jpg,17228,train,2
3075e1b0a.jpg,17229,val,0
8cedcdd79.jpg,17230,train,2
08a9596cc.jpg,17231,train,1
08ff69841.jpg,17232,train,7
3ac4365ec.jpg,17233,train,1
8ede86f12.jpg,17234,train,0
0ae6afd5b.jpg,17235,train,1
f4313eed1.jpg,17236,train,0
bd3269b08.jpg,17237,train,0
405b3aa76.jpg,17238,train,1
fec9bf8f4.jpg,17239,train,1
6e5f7512b.jpg,17240,test,0
6d4b1fbf8.jpg,17241,train,0
09c1492b2.jpg,17242,train,3
5ffebffc0.jpg,17243,train,1
b5b4c7d61.jpg,15609,train,1
2a689ae0c.jpg,17244,val,2
53c8df60b.jpg,17245,train,1
05108cb1b.jpg,17246,train,0
6a4511e3c.jpg,17247,val,1
4b8cc615b.jpg,17248,test,4
29aaf8335.jpg,17249,train,1
075198eb6.jpg,17250,val,2
9cf6dfc8b.jpg,17251,train,1
ed7b3aa8d.jpg,17252,train,2
101c0fb71.jpg,17253,train,1
a135a4234.jpg,4966,train,1
8bc490c1b.jpg,17254,train,1
927a27586.jpg,17255,test,3
21125597b.jpg,17256,test,1
6d98c508a.jpg,17257,train,1
21b90cbe8.jpg,17258,train,0
6bae2e78b.jpg,17259,val,1
b1b96d684.jpg,17260,test,0
5076d9724.jpg,17261,train,1
ca1f7e5ab.jpg,17262,train,1
795fb4a16.jpg,17263,train,1
e0b9818ce.jpg,17264,val,0
2278b7b21.jpg,17265,val,0
beb1ac39b.jpg,17266,train,1
e5f54455d.jpg,17267,train,7
bcda1c31b.jpg,17268,val,2
6f3e52408.jpg,17269,train,1
47dcf036b.jpg,17270,val,1
bc97a3c22.jpg,17271,train,1
6b58fbc1f.jpg,17272,train,0
f28fb90aa.jpg,17273,train,2
36727fb4d.jpg,1547,train,1
bcf069b59.jpg,17274,train,1
b0b9ca481.jpg,17275,train,1
2bf435dd0.jpg,17276,train,11
199a87cc9.jpg,17277,train,0
40d8f1fb5.jpg,6743,test,1
cd4f8ff53.jpg,17278,train,0
f670e766a.jpg,17279,train,1
62abd2e0c.jpg,17280,train,0
14d78aaeb.jpg,17281,train,0
cf408aed7.jpg,17282,train,14
fc5335d18.jpg,17283,val,0
0e7a7e65e.jpg,17284,train,1
336ffd812.jpg,17285,val,2
85c7ac600.jpg,17286,train,1
6e03c3c25.jpg,17287,train,1
eee223fa4.jpg,17288,train,4
41688b61a.jpg,17289,train,6
cffefd920.jpg,17290,train,2
262612592.jpg,17291,train,0
6b2ea3434.jpg,17292,train,1
1d149759c.jpg,17293,train,1
3e562c30a.jpg,17294,train,0
70a7e55ef.jpg,17295,val,0
23c5b3c17.jpg,17296,train,2
4e417fbe0.jpg,17297,train,1
cfddcbd4a.jpg,17298,test,0
12f127f30.jpg,17299,train,2
039de0182.jpg,17300,train,0
0edcbc3fd.jpg,17301,train,0
8a69cd769.jpg,17302,train,1
cc0c2a72a.jpg,4700,train,4
ba84bcac2.jpg,13390,train,6
3a152658a.jpg,17303,train,2
f26b53566.jpg,17304,train,1
20e3c9a7c.jpg,17305,val,1
e4904ec35.jpg,17306,train,1
949bddb59.jpg,17307,train,1
da814993d.jpg,17308,train,11
1b7bd4066.jpg,17309,train,7
f4f05718c.jpg,17310,train,1
c59500283.jpg,17311,train,1
7beef222a.jpg,17312,test,0
080e90ed4.jpg,17313,train,1
f9436807a.jpg,8241,train,1
85fe4671c.jpg,17314,val,1
f63839082.jpg,17315,train,2
6757403b9.jpg,17316,train,1
9160bfa7c.jpg,17317,train,1
509fa4cd4.jpg,17318,train,3
f31d16020.jpg,17319,train,1
a40480364.jpg,17320,train,1
8e052b815.jpg,17321,train,2
e3044cb69.jpg,2605,train,4
6331d9dbd.jpg,17322,train,4
5348be413.jpg,6472,train,1
03df5d0de.jpg,17323,train,1
a10b2631a.jpg,9781,val,1
185eee91b.jpg,17324,train,1
60a556a1e.jpg,17325,train,1
bf939b896.jpg,7385,train,1
a28e289d8.jpg,17326,train,1
603231e90.jpg,17327,val,2
09df055f9.jpg,17328,train,3
50510a0fd.jpg,17329,train,4
c783c4598.jpg,17330,val,1
5c26ac9cb.jpg,17331,test,1
e0da48f36.jpg,17332,train,1
