image,context,cloud_frac,edge_density,big_blob_frac,n_candidates,prefilter_ms,gate_score,gate_keep,n_fp_0.05,n_tp_0.05,n_fp_0.25,n_tp_0.25,n_fp_0.4,n_tp_0.4,n_ships,ctx3
2317cf6dd.jpg,candidates,0.0,0.04388597276475695,0.016454060872395832,179,53.29920002259314,0.9886470437049866,True,0,3,0,2,0,2,2,ships
2320d17dc.jpg,land_coast,0.0,0.1581386990017361,0.0,70,52.613799925893545,0.4031065106391907,True,1,0,0,0,0,0,0,coast
232da691a.jpg,land_coast,0.0,0.2033114963107639,0.0,0,52.968099946156144,0.24461472034454346,True,0,0,0,0,0,0,0,coast
234c6db69.jpg,empty_sea,0.0,0.0,0.0,0,52.301399991847575,0.13843253254890442,True,0,0,0,0,0,0,0,empty
2355209cd.jpg,candidates,0.0,2.5431315104166668e-05,0.0,2,53.00329998135567,0.6686112284660339,True,0,9,0,5,0,5,5,ships
235653b93.jpg,candidates,0.0,0.05292934841579861,0.0,9,52.46189993340522,0.9258323907852173,True,0,2,0,2,0,2,2,ships
235c208e4.jpg,candidates,0.0,0.004102918836805556,0.0,6,54.056899971328676,0.9757290482521057,True,3,3,0,0,0,0,1,ships
235c55969.jpg,candidates,0.0,0.002270168728298611,0.0,12,52.354700048454106,0.9784080982208252,True,0,3,0,3,0,2,3,ships
236dff385.jpg,candidates,0.0,0.00021701388888888888,0.0,2,50.560399889945984,0.6402889490127563,True,0,1,0,1,0,1,1,ships
23753972e.jpg,candidates,0.0,0.006725735134548611,0.0,33,53.37300000246614,0.9997312426567078,True,2,3,1,2,0,1,2,ships
23775dd8f.jpg,candidates,0.0,0.0074920654296875,0.0,14,52.02820000704378,0.3425731658935547,True,0,1,0,1,0,1,1,ships
237ae75c3.jpg,candidates,0.0,7.120768229166667e-05,0.0,1,49.4988999562338,0.5494613647460938,True,2,1,0,1,0,1,1,ships
237dfd0cd.jpg,candidates,0.0,0.0,0.0,1,49.3074000114575,0.5492096543312073,True,0,0,0,0,0,0,0,empty
23889b713.jpg,candidates,0.009489271375868056,0.008459346468622687,0.021637629044157478,40,54.557800060138106,0.9961318969726562,True,1,1,1,1,0,1,1,ships
239ed3484.jpg,empty_sea,0.0,0.0,0.0,0,49.69469993375242,0.2091595083475113,True,0,0,0,0,0,0,0,empty
23ad7ad79.jpg,candidates,0.0,0.0016496446397569445,0.0,10,50.2697000047192,0.974831223487854,True,0,1,0,1,0,1,1,ships
23ade71e0.jpg,candidates,0.0,0.004116482204861111,0.0,4,51.737000001594424,0.8559868931770325,True,0,4,0,3,0,0,1,ships
23aee43b3.jpg,land_coast,0.0,0.1925506591796875,0.0,79,51.693900022655725,0.3852425813674927,True,0,0,0,0,0,0,0,coast
23ce668dc.jpg,land_coast,0.0,0.12219068739149305,0.054931640625,39,53.17610001657158,0.918520987033844,True,3,5,0,1,0,0,5,coast
23dd5b605.jpg,land_coast,0.0,3.5603841145833336e-05,0.19123331705729166,50,50.63830001745373,0.034992944449186325,False,0,0,0,0,0,0,0,coast
23e0646d2.jpg,candidates,0.0,0.0018242730034722222,0.0,6,51.51120002847165,0.9738178253173828,True,0,1,0,1,0,1,1,ships
23eed698b.jpg,land_coast,0.328887939453125,0.2462369967331557,0.0,0,49.228599993512034,0.47345736622810364,True,1,1,0,0,0,0,1,coast
2400bea19.jpg,candidates,0.0,0.025026109483506944,0.027635362413194444,54,56.10130005516112,0.9938116073608398,True,3,2,0,2,0,2,2,ships
240edb900.jpg,candidates,0.0,0.002185397677951389,0.0,9,52.97890002839267,0.9673723578453064,True,0,1,0,1,0,1,2,ships
241315833.jpg,candidates,0.0,0.007670084635416667,0.0,1,50.938099971972406,0.9488512873649597,True,0,1,0,1,0,1,1,ships
24151a6b6.jpg,candidates,0.0,0.10713026258680555,0.030480278862847224,64,51.22299992945045,0.35978832840919495,True,0,0,0,0,0,0,0,empty
2428bf494.jpg,candidates,0.0,0.0013478597005208333,0.0,1,51.01129994727671,0.6586093306541443,True,1,3,0,2,0,0,1,ships
2428f2d1e.jpg,candidates,0.0,0.0097503662109375,0.0,29,52.42810002528131,0.326816201210022,True,0,1,0,1,0,1,1,ships
242d52852.jpg,candidates,0.0,0.004414876302083333,0.0,26,50.766500062309206,0.9212291836738586,True,0,2,0,2,0,2,2,ships
245e7d855.jpg,candidates,0.0,5.0862630208333336e-05,0.0,6,51.097000017762184,0.18491795659065247,True,0,0,0,0,0,0,0,empty
246039b42.jpg,empty_sea,0.0,0.0,0.0,0,50.0206999713555,0.3784257471561432,True,0,0,0,0,0,0,0,empty
24628eee8.jpg,candidates,0.0,0.003333197699652778,0.0,24,50.70759996306151,0.7572178244590759,True,9,10,0,7,0,3,4,ships
24760ac60.jpg,candidates,0.0,0.003938462999131944,0.0,10,54.34549995698035,0.9858688116073608,True,0,2,0,2,0,2,2,ships
247750a87.jpg,candidates,0.0,0.004908243815104167,0.0,3,50.03699997905642,0.8203734159469604,True,1,1,0,1,0,1,1,ships
249d4d960.jpg,candidates,0.0,0.0025075276692708335,0.0,20,52.25519998930395,0.978995144367218,True,1,8,0,8,0,8,8,ships
249f1fbab.jpg,candidates,0.0,0.00014071994357638888,0.0,18,51.908599911257625,0.17051102221012115,True,0,0,0,0,0,0,0,empty
24a80e743.jpg,candidates,0.0,0.057213677300347224,0.0,5,53.78770001698285,0.6474413275718689,True,0,1,0,1,0,1,1,ships
24b02cf31.jpg,candidates,0.0,2.3735894097222223e-05,0.0,12,54.13510010112077,0.06170233339071274,False,0,0,0,0,0,0,0,empty
24b04b023.jpg,candidates,0.0,0.019707573784722224,0.0,5,53.95310011226684,0.08824120461940765,False,0,0,0,0,0,0,0,empty
24b25ff32.jpg,candidates,0.0,0.00787353515625,0.0,4,52.43559996597469,0.15434539318084717,True,1,4,0,1,0,0,1,ships
24bd2691b.jpg,candidates,0.0,0.0005476209852430555,0.0,16,51.44310009200126,0.2779140770435333,True,0,0,0,0,0,0,0,empty
25010755f.jpg,candidates,0.0,6.781684027777778e-05,0.0,17,54.61820005439222,0.2599206566810608,True,0,1,0,1,0,1,1,ships
25112a9ec.jpg,candidates,0.0,0.00034247504340277775,0.0,1,55.15590007416904,0.5441951155662537,True,2,4,0,1,0,1,2,ships
25127d0f6.jpg,candidates,0.0,0.001697116427951389,0.0,13,53.32770000677556,0.996254563331604,True,0,9,0,9,0,8,8,ships
25194e577.jpg,candidates,0.0,0.003155178493923611,0.0,16,55.758100003004074,0.9164764285087585,True,0,1,0,1,0,1,1,ships
252fb3868.jpg,candidates,0.0,0.03224012586805555,0.026404486762152776,63,52.16720001772046,0.972047746181488,True,4,3,0,1,0,1,2,ships
25333a301.jpg,candidates,0.0,0.004030015733506944,0.027798122829861112,17,56.73220008611679,0.9978750944137573,True,0,6,0,3,0,2,4,ships
253f51944.jpg,candidates,0.0,0.008838229709201388,0.0,2,52.24229989107698,0.8337368965148926,True,0,1,0,1,0,1,1,ships
2543b6098.jpg,candidates,0.0,0.0023600260416666665,0.0,2,51.50669999420643,0.7014918923377991,True,0,1,0,1,0,1,1,ships
25584dc84.jpg,land_coast,0.10913255479600695,0.1698086010082361,0.0,49,49.86619995906949,0.6564993858337402,True,1,3,0,2,0,2,3,coast
25646f16e.jpg,candidates,0.0,8.477105034722222e-05,0.0,6,51.88429995905608,0.5027191638946533,True,0,1,0,1,0,1,1,ships
2565c26d9.jpg,candidates,0.0,0.0,0.0,1,54.558100062422454,0.7573970556259155,True,0,2,0,0,0,0,2,ships
2587025dc.jpg,candidates,0.0,0.001864963107638889,0.0,6,50.98110006656498,0.9775087833404541,True,1,1,0,1,0,1,1,ships
259021213.jpg,candidates,0.0,0.008302476671006944,0.0,8,52.95249994378537,0.5963665246963501,True,0,3,0,2,0,1,1,ships
259c985dd.jpg,candidates,0.0,0.0017022026909722222,0.0,3,52.563700010068715,0.9947755336761475,True,0,1,0,1,0,1,1,ships
25b8cd9b0.jpg,candidates,0.0,0.0,0.0,1,52.87789995782077,0.20646348595619202,True,0,0,0,0,0,0,0,empty
25d1b72c8.jpg,candidates,0.0,0.0,0.012981838650173612,20,49.951800028793514,0.07169213891029358,False,0,0,0,0,0,0,0,empty
25e83a857.jpg,land_coast,0.0,0.21214124891493055,0.0,1,50.60690001118928,0.2432035505771637,True,0,0,0,0,0,0,0,coast
25ec1c12b.jpg,candidates,0.0,0.0007544623480902778,0.0,5,50.72539998218417,0.7722697257995605,True,3,3,2,2,1,0,1,ships
26097bc5c.jpg,candidates,0.0,0.0027669270833333335,0.0,4,52.323599928058684,0.997814416885376,True,0,1,0,1,0,1,1,ships
261525225.jpg,candidates,0.0,0.0,0.0,7,50.39499991107732,0.6136807203292847,True,0,0,0,0,0,0,0,empty
262429314.jpg,land_coast,0.0,0.1849704318576389,0.0,18,51.41770001500845,0.34878185391426086,True,0,1,0,1,0,1,1,coast
2627d789a.jpg,land_coast,0.0,0.03413560655381945,0.16421000162760416,33,52.033300045877695,0.9910386204719543,True,1,1,0,1,0,1,1,coast
2658f9202.jpg,candidates,0.0,0.00020005967881944444,0.0,6,50.934600061737,0.5896899700164795,True,0,1,0,1,0,1,2,ships
2659080c5.jpg,candidates,0.0,0.0037129720052083335,0.0,14,51.268599927425385,0.9999961853027344,True,0,20,0,14,0,12,14,ships
2670216ac.jpg,candidates,0.0,0.10601128472222222,0.0,29,57.00649996288121,0.0574873648583889,False,0,1,0,1,0,1,1,ships
267c0a26e.jpg,land_coast,0.0655364990234375,0.09719815323138171,0.1319038360668499,105,50.467099994421005,0.8501774072647095,True,1,2,0,0,0,0,4,coast
26959c163.jpg,candidates,0.0,0.0003153483072916667,0.0,23,49.60519995074719,0.76473468542099,True,0,2,0,2,0,1,2,ships
26a816ded.jpg,candidates,0.0,0.00021531846788194444,0.017498440212673612,44,50.6978000048548,0.35567453503608704,True,0,0,0,0,0,0,0,empty
26ab807de.jpg,empty_sea,0.0,0.0,0.0,0,50.334999919869006,0.6390766501426697,True,0,0,0,0,0,0,0,empty
26ac0de33.jpg,land_coast,0.0,0.3051435682508681,0.0,15,52.88329999893904,0.7248624563217163,True,0,1,0,1,0,1,1,coast
26affe090.jpg,candidates,0.0,0.0010121663411458333,0.0,7,51.89530004281551,0.978038489818573,True,0,1,0,1,0,1,1,ships
26c05da1d.jpg,candidates,0.0,0.0004323323567708333,0.0,3,52.42059996817261,0.8673626780509949,True,0,4,0,2,0,2,2,ships
26d49661c.jpg,candidates,0.0,0.0,0.0,8,50.65440002363175,0.10683853924274445,False,0,0,0,0,0,0,0,empty
26f7651dc.jpg,land_coast,0.0,0.2885555691189236,0.0,0,54.87850005738437,0.09403450787067413,False,0,0,0,0,0,0,0,coast
26fa39178.jpg,land_coast,0.0,0.17666456434461805,0.04156833224826389,42,55.786199984140694,0.9979769587516785,True,1,1,0,1,0,1,1,coast
26fb78845.jpg,land_coast,0.0,0.3095143636067708,0.0,6,54.781800019554794,0.885248064994812,True,0,2,0,2,0,2,2,coast
271581fae.jpg,candidates,0.0,0.0,0.0,2,53.22120001073927,0.7804317474365234,True,5,0,2,0,0,0,1,ships
27284d1f9.jpg,candidates,0.0,0.003204345703125,0.0,4,51.9823000067845,0.9984656572341919,True,1,7,0,3,0,1,3,ships
272be8800.jpg,candidates,0.0,0.0,0.0,37,51.67219997383654,0.1133512333035469,False,0,0,0,0,0,0,0,empty
274288a4a.jpg,land_coast,0.0,0.1883460150824653,0.0,61,54.07519999425858,0.6156517863273621,True,0,1,0,1,0,1,1,coast
2750a60d1.jpg,candidates,0.0,0.0009392632378472222,0.0,9,50.9821999585256,0.5932631492614746,True,0,1,0,1,0,1,1,ships
27614fff3.jpg,candidates,0.0,0.00014071994357638888,0.0,38,51.878799917176366,0.2731514573097229,True,0,1,0,1,0,1,1,ships
276f787c6.jpg,candidates,0.0,0.0026262071397569445,0.0,10,55.58079993352294,0.999987006187439,True,0,4,0,4,0,4,4,ships
27714ff59.jpg,candidates,0.0,0.00043402777777777775,0.0,5,52.074600011110306,0.6536424160003662,True,0,1,0,1,0,1,1,ships
2778c6377.jpg,candidates,0.0,0.024278428819444444,0.019173516167534724,58,54.624499985948205,0.9795420169830322,True,2,2,0,2,0,2,2,ships
277c74f86.jpg,candidates,0.0,0.006841023763020833,0.0,34,51.80420004762709,0.9948586225509644,True,0,1,0,1,0,1,1,ships
279132cd2.jpg,candidates,0.0,0.0019243028428819445,0.0,1,51.5855000121519,0.94521164894104,True,3,2,0,2,0,0,1,ships
2793c8f64.jpg,candidates,0.0,0.06290351019965278,0.0,88,53.35679999552667,0.7672760486602783,True,2,1,0,1,0,1,1,ships
2793f45b4.jpg,candidates,0.0,5.5948893229166664e-05,0.0,2,51.33009993005544,0.8371593356132507,True,0,5,0,1,0,0,2,ships
2796ad5b4.jpg,candidates,0.0,0.011210123697916666,0.0,7,54.83840010128915,0.8171625137329102,True,4,1,2,1,0,1,1,ships
27a4aaf93.jpg,land_coast,0.0,0.2635515001085069,0.0,2,52.63379996176809,0.21015237271785736,True,0,0,0,0,0,0,0,coast
27aa19327.jpg,candidates,0.0,0.0006256103515625,0.0,2,52.123800036497414,0.8975512981414795,True,0,1,0,1,0,1,1,ships
27be49052.jpg,empty_sea,0.0,0.0,0.0,0,52.148799994029105,0.17700409889221191,True,0,0,0,0,0,0,0,empty
27befafef.jpg,candidates,0.0,0.002368503146701389,0.0,2,51.72250000759959,0.9132900238037109,True,0,3,0,1,0,0,1,ships
27bfd9e9b.jpg,candidates,0.0,0.004870944552951389,0.0,17,51.803800044581294,0.9637050032615662,True,0,1,0,1,0,1,1,ships
27d5155de.jpg,land_coast,0.004004584418402778,0.19811943562598194,0.0,123,52.52319993451238,0.825647234916687,True,0,0,0,0,0,0,0,coast
27d6b33c2.jpg,candidates,0.0,0.045050726996527776,0.072509765625,48,50.6230000173673,0.9466682076454163,True,9,9,0,7,0,7,7,ships
27f4a02be.jpg,candidates,0.0,0.00032891167534722225,0.0,14,51.24159995466471,0.8955011367797852,True,7,1,1,1,1,1,2,ships
2806919ab.jpg,land_coast,0.0,0.20219930013020834,0.0,5,54.34709996916354,0.1803848296403885,True,0,0,0,0,0,0,0,coast
281235167.jpg,candidates,0.0,0.0008782280815972222,0.022074381510416668,40,52.067199954763055,0.44486331939697266,True,0,2,0,1,0,0,1,ships
281703513.jpg,land_coast,0.0,0.2770724826388889,0.0,2,52.87709995172918,0.9060195088386536,True,0,1,0,1,0,1,1,coast
281769dda.jpg,candidates,0.0,0.0007307264539930555,0.0,2,51.12149997148663,0.9601458311080933,True,0,1,0,1,0,1,1,ships
2822a6b62.jpg,land_coast,0.0,0.24073282877604166,0.0,7,52.67310002818704,0.08990764617919922,False,2,6,0,1,0,0,1,coast
283984a02.jpg,land_coast,0.022535536024305556,0.00204678821761913,0.10337065711847815,15,50.77730002813041,0.7906453609466553,True,1,1,0,1,0,1,1,coast
2858a342a.jpg,candidates,0.0,0.00022379557291666666,0.0,1,49.855399993248284,0.8365721106529236,True,0,3,0,1,0,1,2,ships
286d840a9.jpg,candidates,0.0,0.0014631483289930555,0.0,2,50.662599969655275,0.969092607498169,True,17,2,7,1,4,1,1,ships
287acf1d7.jpg,candidates,0.0,0.0013936360677083333,0.0,15,49.92959997616708,0.9033656120300293,True,3,1,1,1,1,1,1,ships
288ab3de3.jpg,candidates,0.0,0.00029161241319444444,0.0,1,49.819900072179735,0.7134069204330444,True,0,1,0,1,0,1,1,ships
28c5a3d25.jpg,candidates,0.0,0.0008561876085069445,0.0,45,50.58179993648082,0.21174238622188568,True,1,0,0,0,0,0,0,empty
28cb15835.jpg,candidates,0.0,0.0013495551215277778,0.0,5,51.697300048545,0.9632213711738586,True,0,1,0,1,0,1,1,ships
28cbd698b.jpg,candidates,0.0,8.307562934027778e-05,0.0,43,50.3819000441581,0.6875700354576111,True,1,2,1,0,0,0,1,ships
28cd31c22.jpg,candidates,0.0,0.003029717339409722,0.0,18,49.367600004188716,0.9797967076301575,True,0,1,0,1,0,1,1,ships
28cd6b67a.jpg,candidates,0.0,0.0005713568793402778,0.0,7,51.793400081805885,0.26645827293395996,True,0,1,0,1,0,1,1,ships
28d0879eb.jpg,candidates,0.0,0.00029161241319444444,0.031280517578125,43,50.0206999713555,0.8691514134407043,True,0,2,0,1,0,1,1,ships
28d0e41f0.jpg,candidates,0.0,0.00031365288628472225,0.0,3,51.14180000964552,0.6562707424163818,True,0,1,0,1,0,1,1,ships
28d73ba1c.jpg,land_coast,0.0,0.0107879638671875,0.2231835259331597,31,52.136800019070506,0.8843759298324585,True,5,2,1,1,0,1,1,coast
28eb167fe.jpg,candidates,0.0,0.014973958333333334,0.0,54,65.84359996486455,0.9977195858955383,True,9,13,0,9,0,6,8,ships
292521cea.jpg,candidates,0.0,0.0016920301649305555,0.0,5,50.483600003644824,0.4453637897968292,True,5,2,0,1,0,1,1,ships
292870b3f.jpg,candidates,0.0,0.016247219509548612,0.0,38,51.21599999256432,0.49219030141830444,True,0,6,0,2,0,1,2,ships
292a2f22b.jpg,land_coast,0.0045928955078125,0.13423752301860775,0.33429418420688845,31,52.077399916015565,0.9970782995223999,True,5,12,1,8,0,7,8,coast
2932bd7ef.jpg,land_coast,0.0,0.12416924370659722,0.0,3,51.85419996269047,0.176713228225708,True,0,0,0,0,0,0,0,coast
2942e10c4.jpg,candidates,0.0,2.8822157118055555e-05,0.0,2,52.865899982862175,0.5415536165237427,True,0,3,0,1,0,0,1,ships
294cd1974.jpg,candidates,0.0,0.0012953016493055555,0.0,4,50.9083999786526,0.999440610408783,True,2,4,0,3,0,3,3,ships
2959ab9c2.jpg,candidates,0.0,0.07140096028645833,0.0,44,52.163499989546835,0.8315937519073486,True,0,1,0,1,0,1,1,ships
295e54f3f.jpg,candidates,0.0,0.000244140625,0.0,2,51.67959991376847,0.6532576084136963,True,0,3,0,2,0,1,2,ships
296aed836.jpg,candidates,0.0,0.0006527370876736111,0.0,4,52.12270002812147,0.8118269443511963,True,1,2,0,2,0,2,2,ships
296e91d16.jpg,candidates,0.0,0.002709282769097222,0.0,58,52.606699988245964,0.6829715371131897,True,0,1,0,0,0,0,1,ships
29794b4a5.jpg,candidates,0.0,0.019802517361111112,0.0,10,50.59520003851503,0.9888885617256165,True,2,7,0,4,0,1,3,ships
297dc4ef4.jpg,candidates,0.0,7.459852430555556e-05,0.0,66,52.28460009675473,0.12624309957027435,True,0,0,0,0,0,0,0,empty
298554c67.jpg,land_coast,0.0027177598741319445,0.036612157729630675,0.11099284378608336,58,51.810899982228875,0.9925009608268738,True,16,3,7,3,2,1,3,coast
29aa209e4.jpg,candidates,0.0,0.020714653862847224,0.058929443359375,69,51.46380001679063,0.955396831035614,True,4,14,0,9,0,8,9,ships
29b94fcd7.jpg,candidates,0.0,0.0012766520182291667,0.0,34,52.82620002981275,0.009460286237299442,False,0,0,0,0,0,0,0,empty
29c203ca6.jpg,candidates,0.0,0.10742865668402778,0.0,10,54.452700074762106,0.7918910384178162,True,0,2,0,2,0,2,2,ships
29ca9fba4.jpg,candidates,0.0,0.0021514892578125,0.0,2,51.88320006709546,0.9564469456672668,True,0,2,0,1,0,0,1,ships
29cd1ce18.jpg,candidates,0.0,0.002020941840277778,0.0,7,52.192999981343746,0.9803904294967651,True,1,2,0,1,0,1,1,ships
29dad21c8.jpg,candidates,0.0,3.0517578125e-05,0.0,3,53.20429999846965,0.1568460911512375,True,0,0,0,0,0,0,0,empty
29ecb4a7c.jpg,candidates,0.0,0.008572048611111112,0.049290974934895836,33,49.605000065639615,0.9994173049926758,True,6,0,3,0,3,0,1,ships
29fcfd98e.jpg,candidates,0.0,0.0005018446180555555,0.0,4,51.03130009956658,0.019223054870963097,False,1,2,0,2,0,0,1,ships
29fdae2dd.jpg,candidates,0.0,0.007843017578125,0.0,6,52.138199913315475,0.5431181192398071,True,0,4,0,1,0,0,1,ships
2a0f1a5cd.jpg,land_coast,0.0,0.316864013671875,0.0,7,54.75230002775788,0.9098270535469055,True,0,1,0,1,0,1,1,coast
2a1aff1cf.jpg,candidates,0.0,0.00030348036024305556,0.0,3,50.94930005725473,0.5057274699211121,True,0,2,0,1,0,1,1,ships
2a3673f99.jpg,candidates,0.0,0.004993014865451389,0.0,8,53.21209994144738,0.48515886068344116,True,0,1,0,1,0,1,1,ships
2a4bca9a7.jpg,candidates,0.0,0.0012732611762152778,0.0,3,51.82980000972748,0.9987335801124573,True,0,3,0,3,0,3,3,ships
2a668a742.jpg,candidates,0.0,8.477105034722222e-05,0.0,7,49.852700089104474,0.5025579929351807,True,0,4,0,1,0,1,2,ships
2a7bf5bfa.jpg,candidates,0.0,0.006422254774305556,0.0,20,53.4141999669373,0.86976158618927,True,5,0,2,0,0,0,2,ships
2a8942c29.jpg,candidates,0.0,0.0037367078993055555,0.0,26,52.4144999217242,0.9995057582855225,True,0,2,0,2,0,2,2,ships
2abab7a20.jpg,candidates,0.0,0.027921888563368056,0.0,43,51.079099997878075,0.01602162793278694,False,0,0,0,0,0,0,0,empty
2ac35b494.jpg,candidates,0.0,0.0052032470703125,0.014921400282118056,7,51.637399941682816,0.9622625112533569,True,0,1,0,1,0,1,1,ships
2ac81c05d.jpg,candidates,0.0,0.001217312282986111,0.014789157443576388,14,50.85629993118346,0.7658693194389343,True,0,3,0,3,0,3,3,ships
2aea51424.jpg,land_coast,0.0,0.1669243706597222,0.0,21,52.79250000603497,0.996980607509613,True,3,5,0,5,0,5,5,coast
2b0054d79.jpg,candidates,0.0,0.0006222195095486111,0.0,32,50.732500036247075,0.7504306435585022,True,3,6,1,2,0,1,2,ships
2b1e12567.jpg,candidates,0.0,0.0027414957682291665,0.0,8,50.25879992172122,0.9187716841697693,True,0,1,0,1,0,1,1,ships
2b1fa0083.jpg,candidates,0.014987521701388888,0.030940270636509795,0.0,10,51.58229998778552,0.9268261194229126,True,0,0,0,0,0,0,0,empty
2b2a75acc.jpg,candidates,0.0,0.0032789442274305555,0.0,35,53.36619995068759,0.9228410124778748,True,4,5,0,2,0,1,2,ships
2b40dac8f.jpg,candidates,0.0,0.0008392333984375,0.0,5,49.21930003911257,0.9385806918144226,True,0,2,0,2,0,2,2,ships
2b5db6f9f.jpg,candidates,0.0,0.09725104437934028,0.0,6,53.98209998384118,0.9301635026931763,True,0,1,0,1,0,1,1,ships
2b722474e.jpg,candidates,0.0,0.006539238823784722,0.0,19,52.17340006493032,0.9803808331489563,True,0,1,0,1,0,1,1,ships
2b7349ec0.jpg,candidates,0.0,0.0004950629340277778,0.0,2,50.03779998514801,0.7688930034637451,True,1,2,0,1,0,0,1,ships
2b788b466.jpg,candidates,0.0,0.0006679958767361111,0.0,2,51.264400011859834,0.7476033568382263,True,0,2,0,2,0,1,1,ships
2b81cf769.jpg,land_coast,0.7084282769097222,0.2491042291668626,0.0,0,48.5253999941051,0.4588918387889862,True,0,2,0,1,0,0,1,coast
2b88c5998.jpg,candidates,0.0,0.003182305230034722,0.0,55,52.919199923053384,0.2160676270723343,True,0,0,0,0,0,0,0,empty
2b9b519c7.jpg,candidates,0.0,0.0,0.0,8,51.34480004198849,0.3329591155052185,True,0,0,0,0,0,0,0,empty
2ba373b72.jpg,candidates,0.0,0.04679531521267361,0.0,8,52.61300003621727,0.11899825930595398,False,0,2,0,1,0,1,1,ships
2ba46f8ff.jpg,candidates,0.0,0.002295600043402778,0.0,24,53.3714999910444,0.33914420008659363,True,0,3,0,3,0,1,1,ships
2bb4838e1.jpg,candidates,0.0,0.0396270751953125,0.0,8,52.70490003749728,0.2862282991409302,True,0,3,0,1,0,0,1,ships
2bc159c55.jpg,candidates,0.0,0.00042894151475694444,0.0,2,54.62219996843487,0.9586480855941772,True,4,1,0,1,0,1,1,ships
2bcb022a0.jpg,land_coast,0.0,0.2942216661241319,0.0,11,53.187299985438585,0.9681006669998169,True,5,23,1,12,0,8,10,coast
2bd6788e9.jpg,candidates,0.0,0.03736707899305555,0.014299180772569444,133,51.51719995774329,0.9449474215507507,True,2,3,1,2,0,0,1,ships
2bf239a5b.jpg,candidates,0.0,0.016984727647569444,0.0,63,51.809500087983906,0.8590066432952881,True,0,0,0,0,0,0,1,ships
2bfa0be83.jpg,candidates,0.0,0.004708184136284722,0.0,45,53.95969992969185,0.6678727865219116,True,0,1,0,1,0,1,1,ships
2c10b281c.jpg,candidates,0.0,0.0005171034071180555,0.0,4,54.237799951806664,0.7170622944831848,True,0,3,0,1,0,1,1,ships
2c1e9cdd3.jpg,candidates,0.048424614800347224,0.0035355201445762398,0.030164871416072634,9,54.04570000246167,0.9299623370170593,True,0,2,0,1,0,1,1,ships
2c4e15cc4.jpg,candidates,0.0,0.0,0.0,4,53.51130000781268,0.10093062371015549,False,0,0,0,0,0,0,0,empty
2c68a25b5.jpg,candidates,0.0,0.004784478081597222,0.0,27,55.19089999143034,0.9913240671157837,True,0,1,0,1,0,1,1,ships
2c7082725.jpg,empty_sea,0.0,0.0,0.0,0,51.814999897032976,0.4663289189338684,True,0,0,0,0,0,0,0,empty
2c725cb0c.jpg,candidates,0.0,0.033487955729166664,0.010423448350694444,60,53.08179999701679,0.8831816911697388,True,15,1,4,1,2,1,1,ships
2c786192a.jpg,candidates,0.0,0.005969577365451389,0.0,105,52.32089990749955,0.3908468186855316,True,0,1,0,1,0,1,1,ships
2c7dcb355.jpg,land_coast,0.0,0.3087938096788194,0.0,1,54.34939998667687,0.25288912653923035,True,0,0,0,0,0,0,0,coast
2c8fd83a9.jpg,candidates,0.0,0.05040317111545139,0.0,12,50.9504999499768,0.11210671067237854,False,0,0,0,0,0,0,0,empty
2c9f24c2a.jpg,candidates,0.0,0.0021955702039930555,0.0,7,52.91969992686063,0.9928458333015442,True,0,3,0,3,0,3,3,ships
2caec60a4.jpg,candidates,0.0,0.0,0.0,2,54.563599987886846,0.6676694750785828,True,1,1,1,1,0,1,1,ships
2cc65e215.jpg,candidates,0.0,0.047507392035590276,0.04345703125,56,53.72850003186613,0.7232508659362793,True,4,7,0,2,0,1,3,ships
2cca5203a.jpg,candidates,0.0,0.0666927761501736,0.0,12,52.222699974663556,0.8467302918434143,True,2,4,1,2,0,0,1,ships
2cd3db7cc.jpg,candidates,0.0,0.006880018446180556,0.0,90,51.07539996970445,0.054859135299921036,False,0,0,0,0,0,0,0,empty
2cd9a46b1.jpg,land_coast,0.0,0.3222096761067708,0.0,1,55.71659991983324,0.6956636905670166,True,0,1,0,1,0,1,1,coast
2cdb83b1c.jpg,land_coast,0.0,0.2997097439236111,0.0,0,54.53780002426356,0.12109111249446869,False,0,0,0,0,0,0,0,coast
2ce8cd818.jpg,candidates,0.0,0.0002475314670138889,0.0,25,51.280800020322204,0.6277027726173401,True,0,1,0,1,0,1,1,ships
2cee0b7fc.jpg,candidates,0.0,0.003204345703125,0.0,14,52.88120009936392,0.9999434947967529,True,3,6,0,3,0,2,3,ships
2cef1836f.jpg,candidates,0.0,0.0014750162760416667,0.0,5,56.307599996216595,0.9548456072807312,True,0,1,0,1,0,1,1,ships
2cf06799f.jpg,candidates,0.0,0.05949571397569445,0.0,106,52.40619997493923,0.9999128580093384,True,2,5,0,3,0,3,5,ships
2cf6a8330.jpg,land_coast,0.0,0.2534315321180556,0.0,23,52.877900074236095,0.8252933621406555,True,0,1,0,1,0,1,1,coast
2d0320a13.jpg,candidates,0.0,0.0038299560546875,0.0673641628689236,6,52.046800032258034,0.9651389122009277,True,0,6,0,4,0,1,3,ships
2d03da5c7.jpg,empty_sea,0.0,0.0,0.0,0,52.57890000939369,0.2641209363937378,True,0,0,0,0,0,0,0,empty
2d32b39d5.jpg,candidates,0.0,0.016369289822048612,0.0,79,52.81960009597242,0.3981438875198364,True,0,0,0,0,0,0,0,empty
2d506f484.jpg,empty_sea,0.0,0.0,0.0,0,52.18609992880374,0.127810999751091,True,0,0,0,0,0,0,0,empty
