image,quality,bytes,psnr_db,ships,found,n_pred
86760f68d.jpg,q20,60954,29.87030802313228,1,1,2
87139470c.jpg,original,120434,inf,1,1,1
87139470c.jpg,q60,39967,41.297535551366316,1,1,1
87139470c.jpg,q40,31595,39.06253301749823,1,1,1
87139470c.jpg,q30,26020,37.60342178998109,1,1,1
87139470c.jpg,q20,18626,35.667141204512525,1,1,1
874bb3d0b.jpg,original,218515,inf,1,1,1
874bb3d0b.jpg,q60,85995,37.085581688706206,1,1,1
874bb3d0b.jpg,q40,70285,34.97792575600195,1,1,1
874bb3d0b.jpg,q30,61872,33.775051250724665,1,1,1
874bb3d0b.jpg,q20,48715,31.448802009530908,1,1,1
8802f9396.jpg,original,202883,inf,0,0,0
8802f9396.jpg,q60,75495,37.23100818456342,0,0,0
8802f9396.jpg,q40,59650,35.17622721106571,0,0,0
8802f9396.jpg,q30,51304,34.05449873834657,0,0,0
8802f9396.jpg,q20,40021,32.03205781549055,0,0,0
88a46e015.jpg,original,212220,inf,1,1,1
88a46e015.jpg,q60,80195,36.922199091776655,1,1,1
88a46e015.jpg,q40,64910,34.895012537731056,1,1,1
88a46e015.jpg,q30,56076,33.68674671331989,1,1,1
88a46e015.jpg,q20,43937,31.41453601145065,1,1,1
8a37200de.jpg,original,210943,inf,1,1,1
8a37200de.jpg,q60,83253,37.93921899523996,1,1,1
8a37200de.jpg,q40,67822,35.65551791079163,1,1,1
8a37200de.jpg,q30,59654,34.458977721421135,1,1,1
8a37200de.jpg,q20,47172,31.770275122659598,1,1,1
8ab0d9126.jpg,original,238639,inf,1,1,1
8ab0d9126.jpg,q60,92704,35.9884921817054,1,1,1
8ab0d9126.jpg,q40,75404,34.072373582437486,1,1,1
8ab0d9126.jpg,q30,66543,32.9848879497572,1,1,1
8ab0d9126.jpg,q20,52602,30.88257862125236,1,1,1
8ad018505.jpg,original,136799,inf,3,2,2
8ad018505.jpg,q60,46005,39.96992105836022,3,1,1
8ad018505.jpg,q40,36034,37.7912123671253,3,1,1
8ad018505.jpg,q30,29852,36.64019753058178,3,1,1
8ad018505.jpg,q20,21578,34.797041106940505,3,1,1
8b56662dc.jpg,original,226899,inf,1,1,1
8b56662dc.jpg,q60,88357,36.30644613591104,1,1,1
8b56662dc.jpg,q40,72026,34.348193698036276,1,1,1
8b56662dc.jpg,q30,63653,33.14919767903255,1,1,1
8b56662dc.jpg,q20,49952,31.073946638455084,1,1,1
8c02047a1.jpg,original,193677,inf,9,8,14
8c02047a1.jpg,q60,73997,37.81999284977717,9,8,13
8c02047a1.jpg,q40,59788,35.58670852162073,9,8,12
8c02047a1.jpg,q30,52363,34.3506769828111,9,8,11
8c02047a1.jpg,q20,40337,32.26354407510991,9,8,9
8c6280110.jpg,original,236197,inf,0,0,0
8c6280110.jpg,q60,93563,36.49908354673843,0,0,0
8c6280110.jpg,q40,76040,34.36012864041826,0,0,0
8c6280110.jpg,q30,66634,33.077416745761475,0,0,0
8c6280110.jpg,q20,53052,31.01075759286518,0,0,0
8d183ca66.jpg,original,255816,inf,1,1,2
8d183ca66.jpg,q60,84150,31.56508856094525,1,0,1
8d183ca66.jpg,q40,65670,29.92588495756715,1,0,1
8d183ca66.jpg,q30,56468,29.13844450673645,1,0,1
8d183ca66.jpg,q20,43735,27.841452173581484,1,0,1
8d2144e59.jpg,original,140109,inf,1,1,1
8d2144e59.jpg,q60,48721,39.92934301717523,1,1,1
8d2144e59.jpg,q40,38654,37.704585262155454,1,1,1
8d2144e59.jpg,q30,32366,36.459023366497924,1,1,1
8d2144e59.jpg,q20,24197,34.46487657526117,1,0,0
8d9b2cebb.jpg,original,199892,inf,0,0,0
8d9b2cebb.jpg,q60,75240,37.85900997821009,0,0,0
8d9b2cebb.jpg,q40,60835,35.467068777316264,0,0,0
8d9b2cebb.jpg,q30,53181,34.59395248895499,0,0,0
8d9b2cebb.jpg,q20,41102,32.31525192389989,0,0,0
8d9e3758d.jpg,original,221135,inf,0,0,0
8d9e3758d.jpg,q60,86289,37.080269296332204,0,0,0
8d9e3758d.jpg,q40,69192,34.79418505300939,0,0,0
8d9e3758d.jpg,q30,60368,33.491692402615165,0,0,0
8d9e3758d.jpg,q20,48177,31.701286932988182,0,0,0
8dfcc9a22.jpg,original,202436,inf,1,0,0
8dfcc9a22.jpg,q60,77752,37.67439252646481,1,0,0
8dfcc9a22.jpg,q40,63052,35.556236067908756,1,0,0
8dfcc9a22.jpg,q30,55595,34.03250413690577,1,0,0
8dfcc9a22.jpg,q20,42855,31.73401145863393,1,0,0
8e5b5e5ac.jpg,original,383726,inf,2,2,3
8e5b5e5ac.jpg,q60,133589,26.964487373096716,2,2,3
8e5b5e5ac.jpg,q40,103968,25.1928528000121,2,2,2
8e5b5e5ac.jpg,q30,88175,24.55095583159073,2,1,2
8e5b5e5ac.jpg,q20,64158,23.55618465046743,2,2,2
8f53ef08b.jpg,original,169185,inf,1,1,1
8f53ef08b.jpg,q60,61070,38.416600511887424,1,1,1
8f53ef08b.jpg,q40,48529,36.392590850853715,1,1,1
8f53ef08b.jpg,q30,41279,35.11656040583588,1,1,1
8f53ef08b.jpg,q20,31310,32.78480808271269,1,1,2
8f6f06029.jpg,original,400639,inf,3,3,3
8f6f06029.jpg,q60,147165,27.019205581587006,3,3,3
8f6f06029.jpg,q40,115967,25.055323102823408,3,3,3
8f6f06029.jpg,q30,98824,24.306412907521132,3,3,3
8f6f06029.jpg,q20,72661,23.21651963082118,3,3,3
9079d5390.jpg,original,277642,inf,0,0,0
9079d5390.jpg,q60,92033,31.65965430208082,0,0,0
9079d5390.jpg,q40,71593,30.289312021843536,0,0,0
9079d5390.jpg,q30,60740,29.56850212317526,0,0,0
9079d5390.jpg,q20,44352,28.357902669330066,0,0,0
90a805fe8.jpg,original,292237,inf,1,1,1
90a805fe8.jpg,q60,90084,28.998229419734276,1,1,1
90a805fe8.jpg,q40,68598,27.756310423586804,1,1,1
90a805fe8.jpg,q30,56415,27.25002127101974,1,1,1
90a805fe8.jpg,q20,38453,26.411227287766295,1,1,1
90d34f8ee.jpg,original,193524,inf,1,0,0
90d34f8ee.jpg,q60,74464,38.01432312476077,1,0,0
90d34f8ee.jpg,q40,60227,35.77472316796626,1,0,0
90d34f8ee.jpg,q30,52992,34.52136668287324,1,0,0
90d34f8ee.jpg,q20,40748,32.12076167205725,1,0,0
912f0ba38.jpg,original,217116,inf,0,0,0
912f0ba38.jpg,q60,84583,37.26556448114768,0,0,0
912f0ba38.jpg,q40,68759,35.09327617775463,0,0,0
912f0ba38.jpg,q30,60161,33.774366931045094,0,0,0
912f0ba38.jpg,q20,47698,31.520660522361883,0,0,0
915ee1e1a.jpg,original,124994,inf,4,0,2
915ee1e1a.jpg,q60,42653,41.140773710075266,4,0,1
915ee1e1a.jpg,q40,33535,38.978624665211186,4,0,0
915ee1e1a.jpg,q30,28092,37.601122391849906,4,0,1
915ee1e1a.jpg,q20,18845,35.20833320697268,4,0,0
919f8ee92.jpg,original,173678,inf,2,2,11
919f8ee92.jpg,q60,62706,37.79816955552064,2,2,9
919f8ee92.jpg,q40,49213,35.57265913897434,2,2,7
919f8ee92.jpg,q30,41625,34.357759472891075,2,2,7
919f8ee92.jpg,q20,31759,32.52831236352228,2,2,5
92ee3ad54.jpg,original,137135,inf,9,5,5
92ee3ad54.jpg,q60,46945,40.07799494847851,9,5,5
92ee3ad54.jpg,q40,36979,37.91784157780935,9,4,5
92ee3ad54.jpg,q30,31042,36.7235419694267,9,4,4
92ee3ad54.jpg,q20,23039,34.74855547580951,9,4,4
92f3f28f5.jpg,original,241009,inf,5,4,6
92f3f28f5.jpg,q60,76258,31.881541766504075,5,4,5
92f3f28f5.jpg,q40,56151,30.530491435387617,5,3,4
92f3f28f5.jpg,q30,46146,29.75935554506989,5,3,4
92f3f28f5.jpg,q20,31551,28.670238044398598,5,2,2
93489bd03.jpg,original,322645,inf,1,1,2
93489bd03.jpg,q60,113414,28.906040049264142,1,1,2
93489bd03.jpg,q40,88985,26.870653332936648,1,1,2
93489bd03.jpg,q30,75542,26.061100057378695,1,1,2
93489bd03.jpg,q20,53594,24.77927679449689,1,1,4
94866f627.jpg,original,223304,inf,1,1,1
94866f627.jpg,q60,88453,36.9154290084486,1,1,1
94866f627.jpg,q40,72259,34.83904583774667,1,1,1
94866f627.jpg,q30,63664,33.59836166507598,1,1,1
94866f627.jpg,q20,49893,31.32559808685948,1,1,1
952e1b767.jpg,original,170617,inf,4,3,3
952e1b767.jpg,q60,63556,38.56650794094695,4,3,3
952e1b767.jpg,q40,51521,36.36160935540796,4,3,3
952e1b767.jpg,q30,44749,35.04830162837606,4,2,3
952e1b767.jpg,q20,34539,32.85893816402436,4,2,2
95f1f92b4.jpg,original,339349,inf,0,0,0
95f1f92b4.jpg,q60,107214,27.230433558732518,0,0,0
95f1f92b4.jpg,q40,82963,25.95213988447643,0,0,0
95f1f92b4.jpg,q30,67669,25.523675432196065,0,0,0
95f1f92b4.jpg,q20,46984,24.719068296735376,0,0,0
96ac137df.jpg,original,134518,inf,0,0,0
96ac137df.jpg,q60,46702,39.901732379708584,0,0,0
96ac137df.jpg,q40,37191,37.877051812973946,0,0,0
96ac137df.jpg,q30,31772,36.66525841867621,0,0,0
96ac137df.jpg,q20,24376,34.58125198267294,0,0,0
9716875b9.jpg,original,261006,inf,7,5,5
9716875b9.jpg,q60,85875,31.657954540368003,7,6,6
9716875b9.jpg,q40,66590,30.1047392850139,7,4,4
9716875b9.jpg,q30,57204,29.343875824538546,7,4,4
9716875b9.jpg,q20,44088,28.060879147547308,7,4,4
97285a1b9.jpg,original,258030,inf,1,0,1
97285a1b9.jpg,q60,90545,33.450475528772174,1,1,2
97285a1b9.jpg,q40,69119,31.844919389813953,1,0,1
97285a1b9.jpg,q30,58189,30.97355994422321,1,0,1
97285a1b9.jpg,q20,43329,29.360334447944965,1,1,2
9867e68e8.jpg,original,131761,inf,3,3,4
9867e68e8.jpg,q60,31596,37.17017126591295,3,3,5
9867e68e8.jpg,q40,24450,35.44777526203668,3,2,4
9867e68e8.jpg,q30,21295,34.544119596295154,3,3,3
9867e68e8.jpg,q20,17925,32.75734328126346,3,2,2
99e084a60.jpg,original,200490,inf,1,1,1
99e084a60.jpg,q60,77089,37.659130105429334,1,1,1
99e084a60.jpg,q40,62325,35.428571426588846,1,1,1
99e084a60.jpg,q30,54931,34.2544710479325,1,1,1
99e084a60.jpg,q20,42144,32.05676046147678,1,1,1
9a11118f2.jpg,original,321035,inf,3,3,3
9a11118f2.jpg,q60,127903,32.88069242326904,3,3,3
9a11118f2.jpg,q40,103174,30.90941781752189,3,3,3
9a11118f2.jpg,q30,90349,29.885612193845038,3,2,2
9a11118f2.jpg,q20,72536,28.16169268307199,3,2,2
9a8cc57e3.jpg,original,301329,inf,0,0,0
9a8cc57e3.jpg,q60,122104,33.95630751015674,0,0,0
9a8cc57e3.jpg,q40,99838,31.995199825612023,0,0,0
9a8cc57e3.jpg,q30,88261,30.79462382298475,0,0,0
9a8cc57e3.jpg,q20,71279,29.089557635156517,0,0,0
9b09d5dc3.jpg,original,98050,inf,1,0,1
9b09d5dc3.jpg,q60,31188,42.63857153953441,1,0,1
9b09d5dc3.jpg,q40,24322,40.02202325715865,1,0,1
9b09d5dc3.jpg,q30,19204,38.87427974734716,1,0,0
9b09d5dc3.jpg,q20,13391,36.89128131771763,1,0,1
9bba328fa.jpg,original,144555,inf,8,7,7
9bba328fa.jpg,q60,40142,36.42971102077694,8,7,7
9bba328fa.jpg,q40,30436,34.84341710085995,8,7,7
9bba328fa.jpg,q30,25233,34.05611928176307,8,7,7
9bba328fa.jpg,q20,20071,32.83535342642751,8,5,5
9c0030e2e.jpg,original,257870,inf,1,1,1
9c0030e2e.jpg,q60,101029,35.05933826057131,1,1,1
9c0030e2e.jpg,q40,81419,32.963623871173155,1,1,1
9c0030e2e.jpg,q30,71079,31.83742827222062,1,1,1
9c0030e2e.jpg,q20,56198,29.860178189169112,1,1,1
9d74c2150.jpg,original,444045,inf,1,1,1
9d74c2150.jpg,q60,168023,26.051147438377427,1,1,2
9d74c2150.jpg,q40,132000,23.926764949727783,1,1,1
9d74c2150.jpg,q30,113025,23.13209048265437,1,0,1
9d74c2150.jpg,q20,82581,21.998024194530643,1,0,0
9ebe9182d.jpg,original,222349,inf,0,0,0
9ebe9182d.jpg,q60,85418,36.53114560508436,0,0,0
9ebe9182d.jpg,q40,68676,34.51652253878862,0,0,0
9ebe9182d.jpg,q30,59694,33.04705618506776,0,0,0
9ebe9182d.jpg,q20,46981,31.410904356589224,0,0,0
9f044ff4e.jpg,original,137479,inf,0,0,0
9f044ff4e.jpg,q60,47144,40.341929727646416,0,0,0
9f044ff4e.jpg,q40,37397,37.882951393281616,0,0,0
9f044ff4e.jpg,q30,30753,36.989736724175856,0,0,0
9f044ff4e.jpg,q20,21612,34.82940701344213,0,0,0
9f5d0a1a0.jpg,original,141300,inf,1,1,3
9f5d0a1a0.jpg,q60,48660,39.742165370266804,1,1,3
9f5d0a1a0.jpg,q40,38340,37.56365825438369,1,1,3
9f5d0a1a0.jpg,q30,32134,36.32961506500272,1,1,3
9f5d0a1a0.jpg,q20,23913,34.375604884578046,1,1,3
a077529df.jpg,original,233037,inf,1,1,1
a077529df.jpg,q60,89722,35.63728656420247,1,1,1
a077529df.jpg,q40,71862,33.51549571214859,1,1,1
a077529df.jpg,q30,62303,32.37426632122618,1,1,1
a077529df.jpg,q20,48601,30.43395589796319,1,1,1
a0d2a2993.jpg,original,331108,inf,1,0,0
a0d2a2993.jpg,q60,119057,30.248792638506316,1,0,0
a0d2a2993.jpg,q40,94782,28.529531099115037,1,0,0
a0d2a2993.jpg,q30,81172,27.726667771438525,1,0,0
a0d2a2993.jpg,q20,61726,26.41345722741937,1,0,0
a1b87d224.jpg,original,259035,inf,1,1,1
a1b87d224.jpg,q60,104343,35.75376694077525,1,1,1
a1b87d224.jpg,q40,85104,33.61634866646696,1,1,1
a1b87d224.jpg,q30,74842,32.363247603424654,1,1,1
a1b87d224.jpg,q20,60255,30.58495957875531,1,1,1
a280fe312.jpg,original,133816,inf,3,3,5
a280fe312.jpg,q60,45634,40.35889873282749,3,3,5
a280fe312.jpg,q40,35960,38.01124759629769,3,3,6
a280fe312.jpg,q30,29598,36.99779623329786,3,2,4
a280fe312.jpg,q20,20583,34.719693794418966,3,3,6
a2ac82f04.jpg,original,233389,inf,1,1,1
a2ac82f04.jpg,q60,91092,36.59214913543898,1,1,1
a2ac82f04.jpg,q40,74197,34.56484915650468,1,1,1
a2ac82f04.jpg,q30,65320,33.3314448189493,1,1,1
a2ac82f04.jpg,q20,51803,30.957936402917966,1,1,1
a2f3890a5.jpg,original,296188,inf,1,1,1
a2f3890a5.jpg,q60,117611,33.71923584024195,1,1,1
a2f3890a5.jpg,q40,95257,31.734008476431484,1,1,1
a2f3890a5.jpg,q30,83578,30.67674461969024,1,1,1
a2f3890a5.jpg,q20,66974,28.86548566892251,1,1,1
a33f0c919.jpg,original,192691,inf,0,0,0
a33f0c919.jpg,q60,74081,38.34914315424943,0,0,0
a33f0c919.jpg,q40,60490,36.08105273249047,0,0,0
a33f0c919.jpg,q30,52625,34.901846302951824,0,0,0
a33f0c919.jpg,q20,40751,32.37051899042824,0,0,0
a34fe6136.jpg,original,212865,inf,0,0,0
a34fe6136.jpg,q60,80570,36.80753205204031,0,0,0
a34fe6136.jpg,q40,64363,34.684263499631804,0,0,0
a34fe6136.jpg,q30,55462,33.57862742536577,0,0,0
a34fe6136.jpg,q20,43710,31.578552410307267,0,0,0
a3b343da9.jpg,original,232188,inf,1,1,1
a3b343da9.jpg,q60,91279,36.25751311500558,1,1,1
a3b343da9.jpg,q40,74791,34.22157388116157,1,1,1
a3b343da9.jpg,q30,65657,32.92086572447361,1,1,1
a3b343da9.jpg,q20,51713,30.943142883717275,1,1,1
a4ebb0a43.jpg,original,196445,inf,1,1,1
a4ebb0a43.jpg,q60,75519,37.9620901209399,1,1,1
a4ebb0a43.jpg,q40,61009,35.687534785755616,1,1,1
a4ebb0a43.jpg,q30,53567,34.265254694459244,1,1,1
a4ebb0a43.jpg,q20,41005,32.07020052869515,1,1,1
a5d8b7d8d.jpg,original,139138,inf,3,3,3
a5d8b7d8d.jpg,q60,33943,37.143138867983076,3,3,3
a5d8b7d8d.jpg,q40,26464,35.47323645887334,3,3,3
a5d8b7d8d.jpg,q30,22902,34.552312919197504,3,2,2
a5d8b7d8d.jpg,q20,18622,33.25619010855143,3,2,2
a6312e2f4.jpg,original,146679,inf,1,1,1
a6312e2f4.jpg,q60,53250,40.16532521582543,1,1,1
a6312e2f4.jpg,q40,42670,37.801806483225285,1,1,1
a6312e2f4.jpg,q30,36347,36.27307139497184,1,1,1
a6312e2f4.jpg,q20,26845,34.19881112099054,1,1,1
a7d7a8762.jpg,original,216582,inf,0,0,0
a7d7a8762.jpg,q60,81801,36.48699754741097,0,0,0
a7d7a8762.jpg,q40,65864,34.467414938610005,0,0,0
a7d7a8762.jpg,q30,57217,33.32552861610875,0,0,0
a7d7a8762.jpg,q20,44263,31.198509200347356,0,0,0
a80ec0bda.jpg,original,291835,inf,2,2,2
a80ec0bda.jpg,q60,96880,30.318263002526862,2,2,2
a80ec0bda.jpg,q40,77998,29.004252780396563,2,2,2
a80ec0bda.jpg,q30,66135,28.415829806872193,2,2,2
a80ec0bda.jpg,q20,48361,27.247293943622275,2,2,2
a89126e98.jpg,original,188344,inf,3,3,5
a89126e98.jpg,q60,73141,38.34783327672915,3,3,4
a89126e98.jpg,q40,59254,35.985432651394134,3,3,4
a89126e98.jpg,q30,52131,34.78073469127778,3,3,4
a89126e98.jpg,q20,39818,32.00425288044534,3,3,3
a9b1d6344.jpg,original,211997,inf,1,1,1
a9b1d6344.jpg,q60,82528,37.29063126636015,1,1,1
a9b1d6344.jpg,q40,67159,35.275332967640026,1,1,1
a9b1d6344.jpg,q30,59308,33.872478400600215,1,1,1
a9b1d6344.jpg,q20,46542,31.30323123949037,1,1,1
aa0cd2cba.jpg,original,213051,inf,1,1,1
aa0cd2cba.jpg,q60,83631,37.22036191228525,1,1,1
aa0cd2cba.jpg,q40,68265,35.04307564932207,1,1,1
aa0cd2cba.jpg,q30,60304,33.89952053430739,1,1,1
aa0cd2cba.jpg,q20,47100,31.6382009839705,1,1,1
aa10c13c1.jpg,original,185772,inf,1,0,0
aa10c13c1.jpg,q60,71818,38.90475076467223,1,0,0
aa10c13c1.jpg,q40,58522,36.435054941120626,1,0,0
aa10c13c1.jpg,q30,51337,35.019882957651255,1,0,0
aa10c13c1.jpg,q20,39596,32.565838852171105,1,0,0
aa58fcbb7.jpg,original,235499,inf,0,0,0
aa58fcbb7.jpg,q60,92132,36.16777727927957,0,0,0
aa58fcbb7.jpg,q40,75310,34.147139424327555,0,0,0
aa58fcbb7.jpg,q30,66769,33.04312058643353,0,0,0
aa58fcbb7.jpg,q20,52686,30.957883272261576,0,0,0
aa7156bc3.jpg,original,306581,inf,3,3,5
aa7156bc3.jpg,q60,100529,29.042747888727106,3,3,6
aa7156bc3.jpg,q40,79420,27.70959685407941,3,3,5
aa7156bc3.jpg,q30,66991,27.149572526011866,3,3,5
aa7156bc3.jpg,q20,49003,26.206958103988732,3,3,4
ab758680b.jpg,original,205153,inf,1,0,0
ab758680b.jpg,q60,78884,37.68059091745853,1,0,0
ab758680b.jpg,q40,63880,35.360147047941865,1,0,0
ab758680b.jpg,q30,56041,34.180990425755894,1,0,0
ab758680b.jpg,q20,43028,31.88757214226932,1,0,0
ad018aea0.jpg,original,307443,inf,1,0,0
ad018aea0.jpg,q60,125399,33.98435371665892,1,0,0
ad018aea0.jpg,q40,102001,31.880216766635282,1,0,0
ad018aea0.jpg,q30,89827,30.734678219916475,1,0,0
ad018aea0.jpg,q20,72613,28.980538748890915,1,0,0
ad42a2691.jpg,original,221451,inf,3,3,3
ad42a2691.jpg,q60,87147,36.84670951177901,3,3,4
ad42a2691.jpg,q40,71078,34.78504705834112,3,3,3
ad42a2691.jpg,q30,62708,33.59274132222871,3,3,4
ad42a2691.jpg,q20,49405,31.279782371448132,3,3,3
ad6da5c09.jpg,original,232550,inf,1,0,0
ad6da5c09.jpg,q60,92388,36.53229013592001,1,0,0
ad6da5c09.jpg,q40,75630,34.491069968760065,1,0,0
ad6da5c09.jpg,q30,66743,33.34776572441767,1,0,0
ad6da5c09.jpg,q20,53052,30.94231128238321,1,0,0
b1484acc7.jpg,original,378582,inf,3,3,3
b1484acc7.jpg,q60,132454,27.267480663179484,3,3,3
b1484acc7.jpg,q40,103838,25.569678576156587,3,1,1
b1484acc7.jpg,q30,88606,24.917740081938184,3,1,1
b1484acc7.jpg,q20,65440,23.89396145979305,3,2,3
b1b8e66b0.jpg,original,208447,inf,2,2,3
b1b8e66b0.jpg,q60,81965,37.58867841226508,2,2,3
b1b8e66b0.jpg,q40,66679,35.46302412808639,2,2,3
b1b8e66b0.jpg,q30,59076,33.845148603036634,2,2,3
b1b8e66b0.jpg,q20,46033,32.167194898939165,2,2,3
b25b7de54.jpg,original,200747,inf,0,0,0
b25b7de54.jpg,q60,76415,37.965816912215644,0,0,0
b25b7de54.jpg,q40,62321,35.85458036405979,0,0,0
b25b7de54.jpg,q30,54255,34.399627716832754,0,0,0
b25b7de54.jpg,q20,42573,32.26096666378435,0,0,0
b41775758.jpg,original,228054,inf,1,1,1
b41775758.jpg,q60,88425,36.44057291579632,1,1,1
b41775758.jpg,q40,71257,34.31333181536499,1,1,1
b41775758.jpg,q30,62519,33.19458719478053,1,1,1
b41775758.jpg,q20,49208,31.129912995733335,1,1,1
b4270c27a.jpg,original,203320,inf,8,7,8
b4270c27a.jpg,q60,67436,34.24310613181737,8,7,7
b4270c27a.jpg,q40,53771,32.69694930044914,8,6,6
b4270c27a.jpg,q30,46146,31.8327702606318,8,6,7
b4270c27a.jpg,q20,34706,30.47909333541046,8,4,6
b4e51b44b.jpg,original,173080,inf,1,1,4
b4e51b44b.jpg,q60,52960,35.43806245324073,1,1,4
b4e51b44b.jpg,q40,39066,33.84410390931638,1,1,4
b4e51b44b.jpg,q30,32372,33.09099054086185,1,1,3
b4e51b44b.jpg,q20,24043,31.675687293186506,1,1,4
b4f8f2177.jpg,original,170083,inf,3,3,6
b4f8f2177.jpg,q60,49605,35.43889351785721,3,3,7
b4f8f2177.jpg,q40,37596,33.95235817456832,3,3,5
b4f8f2177.jpg,q30,30280,33.21251154796383,3,3,6
b4f8f2177.jpg,q20,21253,31.91641796372876,3,3,6
b5bba50f6.jpg,original,247678,inf,1,1,1
b5bba50f6.jpg,q60,98511,35.82666740587246,1,1,1
b5bba50f6.jpg,q40,80333,33.832483876514736,1,1,1
b5bba50f6.jpg,q30,70989,32.52143416294254,1,1,1
b5bba50f6.jpg,q20,56515,30.815398151815693,1,1,1
b6230d8d1.jpg,original,209918,inf,3,2,2
b6230d8d1.jpg,q60,67050,33.46906882412871,3,2,2
b6230d8d1.jpg,q40,51354,31.536080351289726,3,2,3
b6230d8d1.jpg,q30,42107,30.698995349294705,3,2,2
b6230d8d1.jpg,q20,30475,29.306877698620845,3,2,4
b6a2cef21.jpg,original,226630,inf,1,0,0
b6a2cef21.jpg,q60,88201,36.894961739136335,1,1,1
b6a2cef21.jpg,q40,71833,34.84404923015322,1,0,0
b6a2cef21.jpg,q30,63256,33.596358964484445,1,0,0
b6a2cef21.jpg,q20,49917,31.119129727289376,1,0,0
b7779f95f.jpg,original,227639,inf,0,0,0
b7779f95f.jpg,q60,87251,35.93691440437537,0,0,0
b7779f95f.jpg,q40,68253,33.8974309198243,0,0,0
b7779f95f.jpg,q30,58174,32.70394973909702,0,0,0
b7779f95f.jpg,q20,45484,30.832146680243522,0,0,0
b86c8d3fe.jpg,original,225318,inf,1,1,1
b86c8d3fe.jpg,q60,86991,36.49954021459974,1,1,1
b86c8d3fe.jpg,q40,70021,34.33320498133706,1,1,1
b86c8d3fe.jpg,q30,60737,33.19204013551477,1,1,1
b86c8d3fe.jpg,q20,47775,31.140801344307512,1,1,1
b8cea4ad4.jpg,original,236302,inf,3,3,3
b8cea4ad4.jpg,q60,93085,36.12055500650663,3,3,3
b8cea4ad4.jpg,q40,76030,34.13165895925121,3,3,3
b8cea4ad4.jpg,q30,66882,32.99124593514054,3,3,3
b8cea4ad4.jpg,q20,52994,30.863007686360202,3,3,3
b8f954f45.jpg,original,109527,inf,1,1,2
b8f954f45.jpg,q60,31777,41.32664095319653,1,1,2
b8f954f45.jpg,q40,21087,39.65937146216743,1,1,1
b8f954f45.jpg,q30,16596,38.30329925366658,1,1,1
b8f954f45.jpg,q20,12913,36.52424795559368,1,0,0
b953d7546.jpg,original,241392,inf,1,1,2
b953d7546.jpg,q60,95975,36.41017089592494,1,1,1
b953d7546.jpg,q40,77067,34.21618294391608,1,1,2
b953d7546.jpg,q30,67161,32.99847245824096,1,1,1
b953d7546.jpg,q20,53759,31.09312726191442,1,0,0
b9d251c1e.jpg,original,217144,inf,1,1,1
b9d251c1e.jpg,q60,82925,36.51314898236756,1,1,1
b9d251c1e.jpg,q40,66568,34.390616425592626,1,1,1
b9d251c1e.jpg,q30,57378,33.408303315263176,1,1,1
b9d251c1e.jpg,q20,45022,31.49588204275679,1,1,1
bb711cfdd.jpg,original,182537,inf,7,5,5
bb711cfdd.jpg,q60,69234,38.37798578136532,7,5,5
bb711cfdd.jpg,q40,55602,36.182104890054205,7,5,5
bb711cfdd.jpg,q30,48176,34.8195678508291,7,3,3
bb711cfdd.jpg,q20,37192,32.80145059558584,7,2,4
bb9606665.jpg,original,229574,inf,2,2,2
bb9606665.jpg,q60,81603,33.49986876808589,2,2,2
bb9606665.jpg,q40,65096,31.59666705972578,2,2,2
bb9606665.jpg,q30,55663,30.643898419212718,2,2,2
bb9606665.jpg,q20,42169,29.065227656565035,2,2,2
bb982c78c.jpg,original,371510,inf,1,1,1
bb982c78c.jpg,q60,131568,27.441900530736074,1,1,1
bb982c78c.jpg,q40,103647,25.57645593373957,1,1,1
bb982c78c.jpg,q30,86607,24.867303481607102,1,1,1
bb982c78c.jpg,q20,62120,23.766325247993073,1,1,1
bce1634b2.jpg,original,186353,inf,0,0,0
bce1634b2.jpg,q60,69585,38.494645978286094,0,0,0
bce1634b2.jpg,q40,56612,36.340918928017906,0,0,0
bce1634b2.jpg,q30,49239,34.85049309953486,0,0,0
bce1634b2.jpg,q20,38148,32.638553868714276,0,0,0
bd95f66a1.jpg,original,146147,inf,0,0,0
bd95f66a1.jpg,q60,51473,39.62324799712554,0,0,0
bd95f66a1.jpg,q40,41209,37.60320659761062,0,0,0
bd95f66a1.jpg,q30,35200,36.15703975881808,0,0,0
bd95f66a1.jpg,q20,26345,34.2598520755371,0,0,0
bde74b103.jpg,original,185844,inf,9,4,6
bde74b103.jpg,q60,68279,37.23980603108195,9,2,5
bde74b103.jpg,q40,54655,34.98505680379152,9,1,2
bde74b103.jpg,q30,46427,33.7621081499698,9,5,6
bde74b103.jpg,q20,33940,31.80472707425576,9,2,3
be257a533.jpg,original,126443,inf,1,1,2
be257a533.jpg,q60,43382,40.84071741351134,1,1,2
be257a533.jpg,q40,34157,38.376761980526474,1,1,2
be257a533.jpg,q30,28203,37.23061297650711,1,1,2
be257a533.jpg,q20,19599,35.00248692307224,1,1,2
be32de034.jpg,original,133605,inf,1,1,1
be32de034.jpg,q60,45818,40.54926276892626,1,1,1
be32de034.jpg,q40,35896,38.252365901300855,1,1,1
be32de034.jpg,q30,30097,36.94043583773838,1,1,1
be32de034.jpg,q20,20422,34.41743561681808,1,1,1
bec85b193.jpg,original,221965,inf,0,0,0
bec85b193.jpg,q60,86254,37.1030233651398,0,0,0
bec85b193.jpg,q40,68959,34.86789137095233,0,0,0
